Title,Text
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. alone , where the electricity our operations use is sourced from 100 percent renewable energy—primarily wind—we avoided over 135 million gallons of water consumption in fiscal year 2015 . And globally , our use of 93 percent renewable energy avoided over 566 million gallons of water consumption in fiscal year 2015 . 6 Forestry We ’ re not just protecting forests . We ’ re protecting generations of them . Forests provide wood fiber for the paper we use in our packaging . They also clean our air , purify our water , and shelter our wildlife . So we work hard to minimize our impact by sourcing paper responsibly and using it as efficiently as possible . But that ’ s not enough . The world ’ s forests still face widespread destruction due to illegal logging , poor management , and aggressive land development . That ’ s why we ’ re determined to protect and create enough responsibly managed forests around the world to cover all our packaging needs and produce fiber for generations . 7All our suppliers must adhere to our Apple Sustainable Fiber Specification . Learn more > 22 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015How we ’ re reducing our impact . Using paper more efficiently . We look for ways to make our packaging smaller , we ’ re creating technologies that use paper more efficiently , and we use recycled paper whenever we can . In fact , in fiscal year 2015 , more than 60 percent of the paper used in our packaging was made of recycled wood fiber . Sourcing virgin paper responsibly . When we use virgin paper in our packaging , our suppliers must source it from sustain - ably managed forests or controlled wood sources . And we conduct regular audits to ensure that they adhere to our specifications . In fiscal year 2015 , over 99 percent of the virgin paper used in our packaging met these requirements . Protecting sustainable forests . We continue to protect and create sustainable working forests because , when properly managed , they can provide abundant resources for a long time . In partnership with The Conservation Fund , we ’ ve protected 36,000 acres of sustainable forest in North Carolina and Maine and responsibly harvested more than 13,000 metric tons of wood . The 3600-acre forest"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. sources . And we conduct regular audits to ensure that they adhere to our specifications . In fiscal year 2015 , over 99 percent of the virgin paper used in our packaging met these requirements . Protecting sustainable forests . We continue to protect and create sustainable working forests because , when properly managed , they can provide abundant resources for a long time . In partnership with The Conservation Fund , we ’ ve protected 36,000 acres of sustainable forest in North Carolina and Maine and responsibly harvested more than 13,000 metric tons of wood . The 3600-acre forest we ’ re protecting in North Carolina will connect to the 17 ,000-acre Green Swamp Preserve , improving biodiversity and connectivity for wild - life in the area . A natural resource assessment commissioned by The Conservation Fund found six rare species , 8 including the Venus flytrap ( carnivorous plant ) , present in the Brunswick Forest . As of February 2016 , The Conservation Fund had planted 185,000 trees across 300 acres , including 40 acres of native longleaf pine and Atlantic white cedar , which provide a home for the rare Hessel ’ s hairstreak butterfly . The property is currently being managed as a working forest under the standards of the Sustainable Forestry Initiative ( SFI ) . In Maine , we ’ re protecting more than 32,400 acres of forest , which includes wetlands and upland forest that are important for numerous wildlife species in Maine ’ s iconic North Woods . This project adds to more than a million acres of conserved lands and interconnected forest habitat that stretch into Canada . The Conservation Fund is working with the Forest Society of Maine to better understand the presence and ecological significance of rare and threatened plants and animals . So far , investigations have identified two species of mussel , wood turtle , and the elusive Canada lynx on the property . The collective annual production from the Reed and Brunswick forests is equivalent to about 30 percent of the virgin fiber used in our product packaging , compared with nearly 50 percent in 2014 . 9 Our project with The Conservation Fund is just as productive as we originally estimated , but Apple ’ s fiber footprint has grown . That ’ s attributable to increased product sales , resulting in more packaging"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. threatened plants and animals . So far , investigations have identified two species of mussel , wood turtle , and the elusive Canada lynx on the property . The collective annual production from the Reed and Brunswick forests is equivalent to about 30 percent of the virgin fiber used in our product packaging , compared with nearly 50 percent in 2014 . 9 Our project with The Conservation Fund is just as productive as we originally estimated , but Apple ’ s fiber footprint has grown . That ’ s attributable to increased product sales , resulting in more packaging used , and an improved methodol - ogy that now accounts for all Apple products , not just a subset . We remain committed to protecting—and creating—as much sustainable working forest as is needed to produce the paper in our product packaging.7 And we expect that our latest effort in China with World Wildlife Fund , our most ambitious yet , will get us significantly closer . FY201 5 Fiber Footprint 1 33,000 metric tons 6 1 % Recycled Fiber39 % Sustainably Sourced Virgin Fiber < 1 % Other * Due to rounding , total does not add up to 100 . Our 2015 footprint captures all paper used to package and ship products , as well as all in-box papers and paper retail bags that we used for Apple Watch . It also accounts for fiber losses during the paper production process . Note : Due to rounding , total of percentages doesn ’ t add up to 100 . U.S. retail packaging of iPhone 6s is 20 percent lighter and consumes 34 percent less volume than the first-generation iPhone packaging . Retail packaging for iPad Pro uses a minimum of 38 percent post-consumer recycled content . The 21.5-inch iMac retail packaging consumes 53 percent less volume and weighs 35 percent less than the original 15-inch iMac packaging . 23 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015The five-year WWF pilot project aims to transition up to 1 million acres of forest , across five southern provinces , into responsible management by 2020.10 WWF ’ s work has three primary components : 1 . Incr ease responsible management of working forests in China—by creating up to 300,000 acres of Forest Stewardship Council ( FSC ) –certified forests , and up to 700,000 acres of forests under improved"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. iMac retail packaging consumes 53 percent less volume and weighs 35 percent less than the original 15-inch iMac packaging . 23 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015The five-year WWF pilot project aims to transition up to 1 million acres of forest , across five southern provinces , into responsible management by 2020.10 WWF ’ s work has three primary components : 1 . Incr ease responsible management of working forests in China—by creating up to 300,000 acres of Forest Stewardship Council ( FSC ) –certified forests , and up to 700,000 acres of forests under improved management . 2 . Improve China ’ s policy framework to encourage responsible forest management . 3 . Establish long-term market incentives in China for responsibly sourced paper . Since launching the project in 2015 , WWF has signed up forestry companies that are committed to certifying nearly 150,000 acres to the FSC standard and an additional 190,000 acres under improved management . Once certified , these forests will make a major contribution toward Apple ’ s goal of protecting and creating enough responsibly managed forests around the world to cover all our packaging needs . If successful , this project can shift the dynamics of the world ’ s paper market in both the short and long term , and in the process protect some of the world ’ s most important forests . Product Design A durable device is a greener device . When products can be used longer , fewer resources need to be extracted from the earth to make new ones . So we assess all our products in our Reliability Testing Lab , using custom , comprehensive measures . And we release regular software updates that keep our products current and reduce how often they need to be replaced . To ensure that it can stand up to repeated use , the MacBook keyboard is tested with millions of clicks . 24 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Safer Materials Safer Materials We have three really good reasons to remove toxins from our products . You , our workers , and the planet . For years , we ’ ve led the electronics industry in removing toxins from devices . This past year , we started a Full Material Disclosure program , which will show us the chemical composition of every material"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. need to be replaced . To ensure that it can stand up to repeated use , the MacBook keyboard is tested with millions of clicks . 24 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Safer Materials Safer Materials We have three really good reasons to remove toxins from our products . You , our workers , and the planet . For years , we ’ ve led the electronics industry in removing toxins from devices . This past year , we started a Full Material Disclosure program , which will show us the chemical composition of every material in every component of our products . It also makes us even better at reducing or removing toxins . And once we figure out how to remove a toxin from a device or a manufacturing process , we use extensive testing to make sure it stays out . We ’ ve analyzed over 10,000 parts . And that ’ s just the beginning . Our Full Material Disclosure program seeks to identify all the substances we use in all the parts we use . We ’ ve already looked at more than 10,000 individual components , and we get data on more parts every day . We assess the different chemicals in those components using 18 different criteria . This helps us understand their effect on our health and on the environment . If we do find an unacceptable risk , we then seek alternatives or ban the substance altogether . We start this process early in the design and manufacturing phases so we can take appropriate actions to remove or replace hazardous chemicals . In some cases , few replacements are readily available so we work with our suppliers to find substitutions— or switch to another supplier that uses safer materials . If there is no replacement for the substance , we work with our design teams to explore how to eliminate the need for that substance . 25 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015It took us four years to remove polyvinyl chloride , or PVC , from our power cords and headphone cables . We tested dozens of formulations until we finally found the right blend of durability , safety , and environmental performance in our PVC replacement materials : nonchlorinated and nonbrominated thermoplastic elastomers . The worst toxins and what we ’ ve"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. safer materials . If there is no replacement for the substance , we work with our design teams to explore how to eliminate the need for that substance . 25 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015It took us four years to remove polyvinyl chloride , or PVC , from our power cords and headphone cables . We tested dozens of formulations until we finally found the right blend of durability , safety , and environmental performance in our PVC replacement materials : nonchlorinated and nonbrominated thermoplastic elastomers . The worst toxins and what we ’ ve done about them . After we identify toxins in our products , we reduce them , remove them , or develop new materials that are safer . These efforts also remove toxins from our manufacturing and recycling processes , which protects workers and keeps pollutants out of the land , air , and water . Beryllium Found in copper alloys used to make connectors and springs . All new products are designed without the use of beryllium . MercuryEliminated in 2009 . We use energy-efficient , mercury-free LEDs instead of mercury-based fluorescent lamps in all our displays . LeadWe completely phased lead out of our display glass and solder in 2006.ArsenicTraditionally used in glass . Our display glass has been arsenic-free since 2008 . PVC and PhthalatesBoth are still used by other companies in power cords and headphone cables . We have replaced PVC and phthalates with thermoplastic elastomers . 11Brominated Flame Retardants ( BFRs ) Eliminated from thousands of parts such as enclosures , circuit boards , and connectors in 2008 . We use safer metal hydroxides and phosphorus compounds in their place . 26 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015 We double-check our work . The standards we set for our suppliers go far beyond what ’ s required by law . Our toxicologists rigorously analyze the safety of materials our suppliers use by looking at data from our own Environmental Testing Lab . The lab runs tests such as inductively coupled plasma mass spectrometry , X-ray fluorescence spectroscopy , laser-induced breakdown spectroscopy , and ion or gas chromatography . If we find an issue , we work with the supplier to correct it . Since creating our Cupertino Environmental Testing Lab in 2006 , we ’ ve grown it to 20 times its"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. . The standards we set for our suppliers go far beyond what ’ s required by law . Our toxicologists rigorously analyze the safety of materials our suppliers use by looking at data from our own Environmental Testing Lab . The lab runs tests such as inductively coupled plasma mass spectrometry , X-ray fluorescence spectroscopy , laser-induced breakdown spectroscopy , and ion or gas chromatography . If we find an issue , we work with the supplier to correct it . Since creating our Cupertino Environmental Testing Lab in 2006 , we ’ ve grown it to 20 times its original size , and have regularly updated it with state-of-the-art equipment . We ’ ve also been building out testing labs at our manufacturing facilities in China to test and validate products throughout the manufacturing process . We can do a lot . But we can ’ t do it alone . We want insights and ideas from those who share our commitment to removing toxins . So , we formed our own Green Chemistry Advisory Board made up of some of the world ’ s leading toxicologists , researchers , and academics . They help us identify innovative ways to minimize or eliminate toxins from our supply chain . And we ’ re allowing the advisory board members to use our data to develop and publish research , which we hope will advance the use of safer chemistry , materials , and processes in all industries . We also invite experts from around the world to meet with leaders at Apple and we seek out the best ideas and insights from top NGOs . In 2015 , we worked with Ceres to convene a roundtable meeting with United States–based and international NGOs to gather feedback on our toxins work . By working with organizations that share Apple ’ s focus and commitment to the elimination of toxics , we believe that we will achieve better , faster results that will have greater impact across the world.All our suppliers must adhere to our Apple Regulated Substances Specification . Learn more > Our Environmental Testing Lab in Cupertino , California , enables us to test products for compliance with our Regulated Substances Specification . 27 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015We ’ re better together . At Apple , we believe that innovation can happen anywhere and"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. . By working with organizations that share Apple ’ s focus and commitment to the elimination of toxics , we believe that we will achieve better , faster results that will have greater impact across the world.All our suppliers must adhere to our Apple Regulated Substances Specification . Learn more > Our Environmental Testing Lab in Cupertino , California , enables us to test products for compliance with our Regulated Substances Specification . 27 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015We ’ re better together . At Apple , we believe that innovation can happen anywhere and great ideas can come from anyone . That ’ s why we engage with diverse stakeholders . Regular dialogue with NGOs , university researchers , industry experts , investors , policy makers , and our customers provides us with a different lens through which to view our work . We engage to develop a better understanding of emerging issues , to gain additional expertise in key areas , and to identify potential partnerships for future projects . Through these formal and informal conversations , we can gather feedback that shapes our think - ing and planning . We approach stakeholder engagements strategically , working with organizations and associations to generate meaningful information exchanges . Some updates from fiscal year 2015 include : • Memberships , such as : –Ellen MacArthur Foundation CE100 , a global platform of companies and innovators focused on accelerating the transition to a circular economy . –Corporate Eco Forum , an organization that facilitates the exchange of best practices and the sharing of insights from business leaders across various sectors , with the goal of accelerating sustainable innovation . –World Business Council for Sustainable Development ( WBCSD ) , which provides a forum to engage with like-minded organizations to identify pathways to a sustain- able future for business , society , and the environment . –Advanced Energy Economy ( AEE ) , an association working to support the long-term success of the advanced energy industry nationwide , to ensure that the energy we all use is secure , clean , and affordable . • Our CEO , Tim Cook , sits on the Paulson Institute ’ s CEO Council for Sustainable Urbanization , working with other CEOs of top Chinese and Western companies to advance sustainability in China . • We formed our own Green Chemistry"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. like-minded organizations to identify pathways to a sustain- able future for business , society , and the environment . –Advanced Energy Economy ( AEE ) , an association working to support the long-term success of the advanced energy industry nationwide , to ensure that the energy we all use is secure , clean , and affordable . • Our CEO , Tim Cook , sits on the Paulson Institute ’ s CEO Council for Sustainable Urbanization , working with other CEOs of top Chinese and Western companies to advance sustainability in China . • We formed our own Green Chemistry Advisory Board , made up of some of the world ’ s leading toxicologists , researchers , and academics , to help us identify innovative ways to minimize or eliminate toxins from our supply chain . • We ’ re part of the Ceres Company Network , a coalition of companies and investors working together to integrate sustainability into their core strategies . In partnership with Ceres , we hosted a roundtable meeting with United States–based and interna - tional NGOs with a focus on our safer-materials strategy . • Through our work with The Conservation Fund , we ’ re permanently protecting more than 36,000 acres of working forest in the eastern United States . • Our project with World Wildlife Fund will significantly increase the amount of responsibly managed forest by protecting as many as 1 million acres across China . 28 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Appendix A Apple ’ s Operations : Environmental Data Facilities Environmental Key Performance Indicators ( Page 29 ) Scopes 1 & 2 Building Carbon Emissions ( Pages 30–31 ) Fiscal Year 2015 Natural Gas and Electricity Use ( Page 32 ) 29 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Facilities Environmental Key Performance Indicators The following table provides an overview of environmental key performance indica - tors relating to Apple ’ s facilities—our data centers , corporate offices that house nearly 55,000 employees , and more than 475 Apple Retail Stores around the world . KPI UnitFiscal Year 2015 2014 2013 2012 Greenhouse Gas EmissionsScope 1 ( effective ) metric tons CO 2e 28,100 28,490 29,300 21,220 Natural gas 19,3601 20,710 22,090 14,300 Fleet vehicles 8740 7780 7210 6920 Scope 2 ( effective ) 42,460 63,210 91,510 139,160 Scope 3 312,910 259,130 225,630 202,060 Business"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. Progress Report , Covering FY2015Facilities Environmental Key Performance Indicators The following table provides an overview of environmental key performance indica - tors relating to Apple ’ s facilities—our data centers , corporate offices that house nearly 55,000 employees , and more than 475 Apple Retail Stores around the world . KPI UnitFiscal Year 2015 2014 2013 2012 Greenhouse Gas EmissionsScope 1 ( effective ) metric tons CO 2e 28,100 28,490 29,300 21,220 Natural gas 19,3601 20,710 22,090 14,300 Fleet vehicles 8740 7780 7210 6920 Scope 2 ( effective ) 42,460 63,210 91,510 139,160 Scope 3 312,910 259,130 225,630 202,060 Business travel 139,9402 1 10,940 90,948 85,090 Employee commute 172,970 148,190 134,685 1 16,970 Energy UseElectricity million kWh 996 839 708 6083 U.S. 831 7024 590 — International 166 137 118 — Natural gas million btu 851,660 922,860 764,550 304,000 U.S. 794,830 840,490 676,630 240,230 International 56,830 82,370 8 7 , 9 2 0 63,770 Energy EfficiencyAdditional annual savings due to implemented energy efficiency measures since 201 1kWh/year 6,71 1,510 4,470,180 14,405,580 7 ,653,190 million btu/year 72,410 34,420 193,480 379,350 Renewable EnergyRenewable energy sourcing 5 % 93 87 73 60 Renewable energy sourced million kWh 916 703 522 294 Emissions avoided as a result of renewable energy sourcingmetric tons CO 2e 362,410 282,990 213,770 1 18,090 Water UseTotal million gallons573 494 430 345 Data centers 166 113 69 57 Retail 111 103 94 71 Corporate 296 278 267 217 Waste GenerationLandfilled pounds 13,1 10,880 6,833,000 5,923,810 4,850,160 Recycled 19,599,570 14,621,940 15,866,650 1 1,464,020 Composted 3,006,1706 —6— — Hazardous waste 1,002,300 508,040 70,550 123,460 Landfill diversion rate % 63 68 73 70 Notes : Apple ’ s fiscal year begins approximately October 1 each year . Numb ers are rounded . 1 In fiscal year 2015 , we adjusted our methodology to better reflect locations where natural gas is used . We estimate natural gas usage in offices and retail stores where we are not billed based on usage ( e.g. , leased office space or retail stores within malls ) . This more accurate methodology resulted in a decrease in emissions in fiscal year 2015 . 2In fiscal year 2015 , we adjusted our methodology to reflect actual travel instead of booked travel . Using this more accurate methodology revealed overestimates for previous years . 3Only total electricity usage data was available for fiscal year 2012 . 4 Not included in"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. better reflect locations where natural gas is used . We estimate natural gas usage in offices and retail stores where we are not billed based on usage ( e.g. , leased office space or retail stores within malls ) . This more accurate methodology resulted in a decrease in emissions in fiscal year 2015 . 2In fiscal year 2015 , we adjusted our methodology to reflect actual travel instead of booked travel . Using this more accurate methodology revealed overestimates for previous years . 3Only total electricity usage data was available for fiscal year 2012 . 4 Not included in this figure is a facility in Mesa , Arizona , which Apple owned in fiscal year 2014 , but was operated by a supplier . It generated 282 million kilowatt-hours of electricity— 100 percent of which was covered by our renewable energy program . The facility was removed from operation in fiscal year 2015 . 5 We calculate our progress toward 100 percent renewable energy on a calendar year basis . In calendar year 2015 , we used 1048 million kilowatt-hours electricity and 977 million kilowatt-hours in renewable electricity . 6Prior to fiscal year 2015 , composted quantities were reported as part of the “ recycled ” figure . 30 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Scopes 1 & 2 Building Carbon Emissions ( metric tons CO 2e ) Fiscal Year 201 1 LocationScope 1 Scope 2 Default Utility Emissions * Apple Emissions ( incl . Renewable Energy ) Default Utility Emissions * Apple Emissions ( incl . Renewable Energy ) CorporateCupertino , CAElk Grove , CAAustin , TXOther U.S. Cork , Ireland SingaporeChinaOther International14,4251 1,00755645564 804 ——144912,656923855645564 804 ——144982,18339,428793010,1392141 4598 324328014,42459,51639,428002141 0 324328014,424 Data centersMaiden , NCNewark , CA00000051,65122,66328,98828,988028,988 Retail storesDomestic ( U.S. ) International260074618542600746185465,769——65,769—— Totals 17 ,025 15,256 199,603 154,273 Fiscal Year 2012 CorporateCupertino , CAElk Grove , CAAustin , TXOther U.S. Cork , Ireland SingaporeChinaOther International13,16010,94956059237 715 32—6091 1,343913256059237 715 32—60984,61 139,457695210,6354265 4801 4946104912,50548,21525,450004265 0 4946104912,505 Data centersMaiden , NCNewark , CAPrineville , OR146146001461460087 ,73252,97733,49212637664076640 Retail storesDomestic ( U.S. ) International281278720252812787202583,285——83,285—— Totals 16,1 18 14,301 255,628 139,164 Fiscal Year 2013 CorporateCupertino , CAElk Grove , CAAustin , TXOther U.S. Cork , Ireland SingaporeChinaOther International15,21 112,23150983337 743 5039086813,72710,74750983337 743 5039086885,35443,1 16440012,1622463 5320 58267490457817 ,5030000 0 582674904187 Data centersMaiden , NCNewark , CAPrineville , ORReno , NV19,36019,360 00022012201000123,85575,83636,9599965109500000 Retail storesDomestic ( U.S. ) International61583548261061583548261077 ,42544,60632,81974,00244,60629,397 Totals"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. 17 ,025 15,256 199,603 154,273 Fiscal Year 2012 CorporateCupertino , CAElk Grove , CAAustin , TXOther U.S. Cork , Ireland SingaporeChinaOther International13,16010,94956059237 715 32—6091 1,343913256059237 715 32—60984,61 139,457695210,6354265 4801 4946104912,50548,21525,450004265 0 4946104912,505 Data centersMaiden , NCNewark , CAPrineville , OR146146001461460087 ,73252,97733,49212637664076640 Retail storesDomestic ( U.S. ) International281278720252812787202583,285——83,285—— Totals 16,1 18 14,301 255,628 139,164 Fiscal Year 2013 CorporateCupertino , CAElk Grove , CAAustin , TXOther U.S. Cork , Ireland SingaporeChinaOther International15,21 112,23150983337 743 5039086813,72710,74750983337 743 5039086885,35443,1 16440012,1622463 5320 58267490457817 ,5030000 0 582674904187 Data centersMaiden , NCNewark , CAPrineville , ORReno , NV19,36019,360 00022012201000123,85575,83636,9599965109500000 Retail storesDomestic ( U.S. ) International61583548261061583548261077 ,42544,60632,81974,00244,60629,397 Totals 40,729 22,086 286,634 91,505 31 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Fiscal Year 2014 Scope 1 Scope 2 Location Default Utility Emissions * Apple Emissions ( incl . Renewable Energy ) Default Utility Emissions * Apple Emissions ( incl . Renewable Energy ) CorporateCupertino , CA Elk Grove , CA Austin , TX Other U.S. Cork , Ireland SingaporeChina Other International16,716 14,310 411 148 115 1000 51385 29615,335 12,929 411 148 115 1000 51385 29686,842 36,496 2516 15,149 2270 7678 68528577 730421,555 0 0 0 0 0 68528577 6126 Data centersMaiden , NC Newark , CAPrineville , OR Reno , NV26,85426,835 018 0180 018 0148,32092,306 38,27810,392 734400 00 0 Retail stores Domestic ( U.S. ) International53552812254353552812254382,77045,04137 ,72941,6581 1,03630,662 Totals 48,924 20,708 317 , 9 3 2 63,213 Fiscal Year 2015 CorporateCupertino , CA Elk Grove , CA Austin , TX Other U.S. Cork , Ireland SingaporeChina Other International16,960 14,792 369 233 121 892 0117 43515,423 13,256 369 233 121 892 0117 435106,134 42,074 3279 20,874 2715 6227 53109050 16,60519,564 0 0 0 0 0 37672201 13,596 Data centersMaiden , NC Newark , CAPrineville , OR Reno , NV24,54324,530 013 0136123 013 0186,58699,907 26,51939,507 20,65300 00 0 Retail stores Domestic ( U.S. ) International3800 2269 15313800 2269 153186,070 42,543 43,52722,893 0 22,893 Totals 45,303 19,359 378,790 42,457 Notes : A pple ’ s fiscal year begins approximately October 1 each year . Sc ope 1 emissions result from natural gas use for facilities , and gasoline use for fleet vehicles . As is typical , these emissions are tracked separately from our 100 percent renewable energy claim . Sc ope 2 emissions result from electricity use for facilities . In addition , in fiscal year 2014 , Apple owned a facility in Mesa , Arizona , that was"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. stores Domestic ( U.S. ) International3800 2269 15313800 2269 153186,070 42,543 43,52722,893 0 22,893 Totals 45,303 19,359 378,790 42,457 Notes : A pple ’ s fiscal year begins approximately October 1 each year . Sc ope 1 emissions result from natural gas use for facilities , and gasoline use for fleet vehicles . As is typical , these emissions are tracked separately from our 100 percent renewable energy claim . Sc ope 2 emissions result from electricity use for facilities . In addition , in fiscal year 2014 , Apple owned a facility in Mesa , Arizona , that was operated by a supplier , which had default grid emissions of 1 5 1,279 tons CO2e and effective emissions of 0 tons CO 2e in fiscal year 2014 . It was removed from operation in fiscal year 201 5 . — = E nergy source not yet online . * Default Utility Emissions are based on utility-scale and regional default grid emission factors ( using the most granular data set available ) . 32 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Fiscal Year 201 5 Natural Gas and Electricity Use The chart below provides a detailed breakdown of fiscal year 2015 energy use , which is used to calculate our carbon emissions . Fiscal Year 2015 LocationNatural Gas Electricity Total Gas ( mmBTU ) Renewable Biogas ( mmBTU ) Total Electricity ( million kWh ) Renewable Electricity ( million kWh ) Corporate 318,842 29,027 348 315 Cupertino , CA 278,092 29,027 217 217 Elk Grove , CA 6928 0 13 13 Austin , TX 4385 0 40 40 Other U.S. 2290 0 7 7 Cork , Ireland 16,771 0 14 14 Singapore 0 0 12 5 China 2197 0 11 8 Other International 8179 0 34 11 Data centers 461,388 461,145 455 455 Maiden , NC 461,145 461,145 218 218 Newark , CA 0 0 137 137 Prineville , OR 243 0 54 54 Reno , NV 0 0 46 46 Retail storesDomestic ( U.S. ) International71,43741,75029,68700019499951469947 Totals 851,667 490,171 997 916 Percent Renewable 58 % 92 % Note : Apple uses third-party colocation facilities for additional data center capacity . In fiscal year 201 5 , these facilities used 143 million kilowatt-hours of electricity , of which 85 percent was covered by r enewable energy ( see Appendix B for additional energy and emissions information ) ."
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. centers 461,388 461,145 455 455 Maiden , NC 461,145 461,145 218 218 Newark , CA 0 0 137 137 Prineville , OR 243 0 54 54 Reno , NV 0 0 46 46 Retail storesDomestic ( U.S. ) International71,43741,75029,68700019499951469947 Totals 851,667 490,171 997 916 Percent Renewable 58 % 92 % Note : Apple uses third-party colocation facilities for additional data center capacity . In fiscal year 201 5 , these facilities used 143 million kilowatt-hours of electricity , of which 85 percent was covered by r enewable energy ( see Appendix B for additional energy and emissions information ) . 33 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Appendix B Data Center Energy Supplement Maiden , North Carolina On any given day , between 60 and 100 percent of our Maiden data center ’ s energy use is generated through 68 megawatts of Apple projects : two 20-megawatt solar arrays , an 18-megawatt solar array that came online in October 2015 , and 10 megawatts of biogas fuel cells . In 2015 , we took a new approach to support further growth at our Maiden data center : We partnered with the local utility , Duke Energy , to build five solar PV projects through Duke Energy ’ s Green Source Rider program . These solar PV projects , which began coming online in October 2015 to support our Maiden data center , were Duke ’ s first Green Source Rider projects to become operational . We worked with Duke Energy for several years to develop this green energy tariff option , which allowed Apple and Duke Energy to work together to develop new renewable energy projects . Apple ’ s Maiden data center was the first facility to begin benefiting from renewable energy through this program . The five projects have a combined peak capacity of 20 megawatts . All told , Apple ’ s data center will be supported by projects that generate 244 million kilowatt-hours of renewable energy a year , which is equiva - lent to the energy used by over 17 ,900 North Carolina homes . * Among Maiden ’ s energy efficiency features is the use of outside air cooling through a waterside economizer during night and cool-weather hours , which , along with water storage , allows the chillers to be turned off more than 75 percent of the time ."
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. The five projects have a combined peak capacity of 20 megawatts . All told , Apple ’ s data center will be supported by projects that generate 244 million kilowatt-hours of renewable energy a year , which is equiva - lent to the energy used by over 17 ,900 North Carolina homes . * Among Maiden ’ s energy efficiency features is the use of outside air cooling through a waterside economizer during night and cool-weather hours , which , along with water storage , allows the chillers to be turned off more than 75 percent of the time . Maiden , North Carolina—100 % renewable since opening June 2010 Duke Energy Default Grid Mix Apple Actual Renewable Energy Use Nuclear 51 % Solar PV Projects 36 % Coal 33 % Biogas Fuel Cells 28 % Other 16 % NC GreenPower ( 80 % solar ) 36 % Renewable < 1 % 2015 Default Emissions ( mtons CO 2e/year99,907 2015 Effective Emissions ( mtons CO 2e/year0 From Duke Energy Carolinas 2015 Statistical Supplement generation dataActual fiscal year 2015 energy data Resource Advisor generated utility emissions values ( utility-specific data ) . * C arbon emissions equivalences calculated using U.S. Energy Information Administration , 2013 data : www.eia.gov/electricity/sales_revenue_price/pdf/table5_a.pdf .Solar + Biogas Fuel Cells 34 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Newark , California Our data center in Newark , California , is powered by 100 percent renewable energy . We hit this milestone in January 2013 , when we began serving the data center with energy sourced primarily from California wind power . We ’ re acquiring this energy directly from the wholesale market through California ’ s Direct Access program . Late this year , when our 130-megawatt solar project in Monterey County , California , comes online , we ’ ll use Direct Access to supply power from that project directly to our data center as well as other Apple facilities in California . Newark , California—100 % renewable since January 2013 Pacific Gas & Electric Default Grid Mix Apple Actual Renewable Energy Use Natural Gas 24 % Bundled Grid ( mostly wind ) 63 % Nuclear 21 % Grid ( mostly wind ) 37 % Other/Unspecified 21 % Renewable 34 % 2015 Default Emissions ( mtons CO 2e/year26,519 2015 Effective Emissions ( mtons CO 2e/year0 www.energy.ca.gov/sb1305/labels/2014_labels/ all_labels/Pacific_Gas_and_Electric_ ( PGandE ) .pdfActual fiscal year 2015 energy"
